url,eventDate,eventType,price,MLS
https://www.redfin.ca/on/ottawa/2169-Woodcrest-Rd-K1H-6J2/home/148855844,"Aug 19, 2025",Sold (MLS),1200000,X12319254
https://www.redfin.ca/on/ottawa/1304-Wesmar-Dr-K1H-7T2/home/148855940,"Jun 05, 2025",Listed,774900,X12198963
https://www.redfin.ca/on/ottawa/1304-Wesmar-Dr-K1H-7T2/home/148855940,"Jun 13, 2025",Sold (MLS),772500,X12198963
https://www.redfin.ca/on/ottawa/2209-Utah-St-K1H-7W5/home/148857854,"May 22, 2025",Listed,849900,X12166519
https://www.redfin.ca/on/ottawa/2209-Utah-St-K1H-7W5/home/148857854,"Jun 04, 2025",Sold (MLS),830000,X12166519
https://www.redfin.ca/on/ottawa/9-Allendale-Pvt-K2P-2J3/home/148858332,"Apr 25, 2025",Listed,779900,X12103338
https://www.redfin.ca/on/ottawa/9-Allendale-Pvt-K2P-2J3/home/148858332,"May 05, 2025",Sold (MLS),752000,X12103338
https://www.redfin.ca/on/ottawa/1815-Paisley-Ave-K2C-1A7/home/148858542,"Aug 29, 2025",Listed,799900,X12371470
https://www.redfin.ca/on/ottawa/1815-Paisley-Ave-K2C-1A7/home/148858542,"Sep 03, 2025",Sold (MLS),785000,X12371470
https://www.redfin.ca/on/ottawa/2041-Alta-Vista-Dr-K1H-7L2/home/148859053,"Mar 20, 2024",Listed,989900,X9429490
https://www.redfin.ca/on/ottawa/2041-Alta-Vista-Dr-K1H-7L2/home/148859053,"Aug 05, 2024",Sold (MLS),980000,X9429490
https://www.redfin.ca/on/ottawa/1238-Cheverton-Ave-K1H-7P6/home/148859975,"Nov 20, 2025",Listed,814900,X12562422
https://www.redfin.ca/on/ottawa/1238-Cheverton-Ave-K1H-7P6/home/148859975,"Dec 25, 2025",Sold (MLS),775000,X12562422
https://www.redfin.ca/on/ottawa/1254-Woodside-Dr-K2C-2G9/home/148860309,"Jan 02, 2025",Listed,669900,X11904346
https://www.redfin.ca/on/ottawa/1254-Woodside-Dr-K2C-2G9/home/148860309,"Feb 05, 2025",Delisted,,X11904346
https://www.redfin.ca/on/ottawa/1254-Woodside-Dr-K2C-2G9/home/148860309,"Feb 13, 2025",Sold (MLS),650000,X11904346
https://www.redfin.ca/on/ottawa/1254-Woodside-Dr-K2C-2G9/home/148860309,"Feb 26, 2025",Sold (MLS),650000,X11904346
https://www.redfin.ca/on/ottawa/397-McLeod-St-K2P-1A5/home/148860894,"Apr 09, 2025",Listed,650000,X12072761
https://www.redfin.ca/on/ottawa/397-McLeod-St-K2P-1A5/home/148860894,"Apr 21, 2025",Sold (MLS),656286,X12072761
https://www.redfin.ca/on/ottawa/1905-Alta-Vista-Dr-K1H-7K4/home/148861204,"Jul 29, 2024",Listed,1100000,X9453082
https://www.redfin.ca/on/ottawa/1905-Alta-Vista-Dr-K1H-7K4/home/148861204,"Oct 08, 2024",Sold (MLS),995000,X9453082
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/home/148862339,"Apr 27, 2022",Sold (MLS),550000,X5594043
https://www.redfin.ca/on/ottawa/375-Lisgar-St-K2P-0E3/home/148862339,"Apr 27, 2022",Listed,549900,X5594043
https://www.redfin.ca/on/ottawa/1536-Caton-St-K1H-6J4/home/148862430,"Jun 03, 2025",Listed,1099000,X12193668
https://www.redfin.ca/on/ottawa/1536-Caton-St-K1H-6J4/home/148862430,"Jul 14, 2025",Sold (MLS),1060000,X12193668
https://www.redfin.ca/on/ottawa/400-Pleasant-Park-Rd-K1H-5N1/home/148863237,"Feb 01, 2019",Price Changed,1279900,1
https://www.redfin.ca/on/ottawa/400-Pleasant-Park-Rd-K1H-5N1/home/148863237,"Oct 23, 2024",Listed,1499900,X9523628
https://www.redfin.ca/on/ottawa/400-Pleasant-Park-Rd-K1H-5N1/home/148863237,"Nov 01, 2024",Listed,1499900,X9523628
https://www.redfin.ca/on/ottawa/400-Pleasant-Park-Rd-K1H-5N1/home/148863237,"Nov 01, 2024",Delisted,,X9523628
https://www.redfin.ca/on/ottawa/400-Pleasant-Park-Rd-K1H-5N1/home/148863237,"Nov 12, 2024",Sold (MLS),1400000,X9523628
https://www.redfin.ca/on/ottawa/262-Kent-St-K2P-2A2/home/148863949,"Mar 23, 2023",Listed,699000,X9469004
https://www.redfin.ca/on/ottawa/262-Kent-St-K2P-2A2/home/148863949,"May 25, 2023",Sold (MLS),640000,X9469004
https://www.redfin.ca/on/ottawa/2098-Delmar-Dr-K1H-5P6/home/148865252,"Jul 03, 2025",Listed,878000,X12259930
https://www.redfin.ca/on/ottawa/2098-Delmar-Dr-K1H-5P6/home/148865252,"Jul 11, 2025",Sold (MLS),875000,X12259930
https://www.redfin.ca/on/ottawa/18-Florence-St-K2P-0W7/home/148866086,"Sep 01, 2023",Listed,449900,X9483654
https://www.redfin.ca/on/ottawa/18-Florence-St-K2P-0W7/home/148866086,"Nov 08, 2023",Sold (MLS),375000,X9483654
https://www.redfin.ca/on/ottawa/18-Florence-St-K2P-0W7/home/148866086,"Mar 08, 2024",Listed,649000,X9455167
https://www.redfin.ca/on/ottawa/18-Florence-St-K2P-0W7/home/148866086,"Apr 18, 2024",Sold (MLS),628000,X9455167
https://www.redfin.ca/on/ottawa/439-Kent-St-K2P-2B4/home/148866148,"Mar 03, 2025",Listed,575000,X11996980
https://www.redfin.ca/on/ottawa/439-Kent-St-K2P-2B4/home/148866148,"Mar 10, 2025",Sold (MLS),575100,X11996980
https://www.redfin.ca/on/ottawa/1431-Cavendish-Rd-K1H-6C1/home/148866309,"May 23, 2025",Listed,948000,X12168542
https://www.redfin.ca/on/ottawa/1431-Cavendish-Rd-K1H-6C1/home/148866309,"Jul 11, 2025",Sold (MLS),936000,X12168542
https://www.redfin.ca/on/ottawa/1233-Willowdale-Ave-K1H-7S5/home/148866371,"Mar 25, 2024",Listed,799900,X9429619
https://www.redfin.ca/on/ottawa/1233-Willowdale-Ave-K1H-7S5/home/148866371,"May 08, 2024",Sold (MLS),799900,X9429619
https://www.redfin.ca/on/ottawa/1191-Castle-Hill-Cres-K2C-2B1/home/148867099,"Nov 08, 2024",Listed,889000,X10419560
https://www.redfin.ca/on/ottawa/1191-Castle-Hill-Cres-K2C-2B1/home/148867099,"Nov 15, 2024",Price Changed,829000,X10419560
https://www.redfin.ca/on/ottawa/1191-Castle-Hill-Cres-K2C-2B1/home/148867099,"Nov 26, 2024",Delisted,,X10419560
https://www.redfin.ca/on/ottawa/1191-Castle-Hill-Cres-K2C-2B1/home/148867099,"Nov 29, 2024",Sold (MLS),819000,X10419560
https://www.redfin.ca/on/ottawa/343-Billings-Ave-K1H-5L2/home/148867285,"May 15, 2025",Listed,1499000,X12150062
https://www.redfin.ca/on/ottawa/343-Billings-Ave-K1H-5L2/home/148867285,"Jun 24, 2025",Price Changed,1424000,X12150062
https://www.redfin.ca/on/ottawa/343-Billings-Ave-K1H-5L2/home/148867285,"Jul 19, 2025",Sold (MLS),1380000,X12150062
https://www.redfin.ca/on/ottawa/1774-Gilbert-Ave-K2C-1A4/home/148868459,"Jul 09, 2025",Listed,674900,X12273542
https://www.redfin.ca/on/ottawa/1774-Gilbert-Ave-K2C-1A4/home/148868459,"Jul 22, 2025",Sold (MLS),701000,X12273542
https://www.redfin.ca/on/ottawa/2368-Ridgecrest-Pl-K1H-7V7/home/148868693,"Jan 17, 2024",Listed,899900,X9447999
https://www.redfin.ca/on/ottawa/2368-Ridgecrest-Pl-K1H-7V7/home/148868693,"Apr 15, 2024",Sold (MLS),865000,X9447999
https://www.redfin.ca/on/ottawa/2170-Berwick-Ave-K2C-0Y3/home/148869973,"Sep 11, 2025",Listed,779900,X12396415
https://www.redfin.ca/on/ottawa/2170-Berwick-Ave-K2C-0Y3/home/148869973,"Sep 23, 2025",Sold (MLS),775000,X12396415
https://www.redfin.ca/on/ottawa/466-Pleasant-Park-Rd-K1H-5N1/home/148870246,"Mar 31, 2021",Listed,799000,X5173960
https://www.redfin.ca/on/ottawa/466-Pleasant-Park-Rd-K1H-5N1/home/148870246,"Apr 12, 2021",Sold (MLS),750000,X5173960
https://www.redfin.ca/on/ottawa/1921-Navaho-Dr-K2C-0T5/home/148870247,"Aug 15, 2025",Listed,739000,X12346606
https://www.redfin.ca/on/ottawa/1921-Navaho-Dr-K2C-0T5/home/148870247,"Aug 26, 2025",Price Changed,700000,X12346606
https://www.redfin.ca/on/ottawa/1921-Navaho-Dr-K2C-0T5/home/148870247,"Sep 09, 2025",Price Changed,689999,X12346606
https://www.redfin.ca/on/ottawa/1921-Navaho-Dr-K2C-0T5/home/148870247,"Oct 03, 2025",Sold (MLS),669000,X12346606
https://www.redfin.ca/on/ottawa/458-Roger-Rd-K1H-5B8/home/148871476,"Aug 17, 2022",Listed,2250000,X5735101
https://www.redfin.ca/on/ottawa/458-Roger-Rd-K1H-5B8/home/148871476,"Jan 26, 2023",Listed,1800000,X9471705
https://www.redfin.ca/on/ottawa/458-Roger-Rd-K1H-5B8/home/148871476,"Aug 17, 2023",Sold (MLS),1723000,X9471705
https://www.redfin.ca/on/ottawa/36-Florence-St-K2P-0W7/home/148871605,"Mar 11, 2024",Listed,4250000,X9423228
https://www.redfin.ca/on/ottawa/36-Florence-St-K2P-0W7/home/148871605,"Apr 30, 2024",Listed,599900,X9423517
https://www.redfin.ca/on/ottawa/36-Florence-St-K2P-0W7/home/148871605,"Jul 26, 2024",Sold (MLS),540000,X9423517
https://www.redfin.ca/on/ottawa/245-Kent-St-K2P-0A5/unit-1109/home/148873066,"Feb 29, 2024",Listed,788800,X9433682
https://www.redfin.ca/on/ottawa/245-Kent-St-K2P-0A5/unit-1109/home/148873066,"Apr 26, 2024",Sold (MLS),790000,X9433682
https://www.redfin.ca/on/ottawa/151-Fanshaw-Ave-K1H-6C8/home/148873133,"Jun 18, 2025",Listed,649000,X12232234
https://www.redfin.ca/on/ottawa/151-Fanshaw-Ave-K1H-6C8/home/148873133,"Aug 07, 2025",Price Changed,624900,X12232234
https://www.redfin.ca/on/ottawa/151-Fanshaw-Ave-K1H-6C8/home/148873133,"Aug 23, 2025",Sold (MLS),600000,X12232234
https://www.redfin.ca/on/ottawa/311-Mountbatten-Ave-K1H-5W2/home/148873254,"Jan 25, 2024",Listed,726500,X9433525
https://www.redfin.ca/on/ottawa/311-Mountbatten-Ave-K1H-5W2/home/148873254,"Mar 26, 2024",Listed,729000,X9428714
https://www.redfin.ca/on/ottawa/311-Mountbatten-Ave-K1H-5W2/home/148873254,"Jul 08, 2024",Sold (MLS),716500,X9428714
https://www.redfin.ca/on/ottawa/504-Thessaly-Cir-K1H-5W5/home/148873433,"Oct 20, 2025",Listed,1075000,X12471864
https://www.redfin.ca/on/ottawa/504-Thessaly-Cir-K1H-5W5/home/148873433,"Nov 18, 2025",Pending,,X12471864
https://www.redfin.ca/on/ottawa/504-Thessaly-Cir-K1H-5W5/home/148873433,"Nov 25, 2025",Relisted,,X12471864
https://www.redfin.ca/on/ottawa/504-Thessaly-Cir-K1H-5W5/home/148873433,"Nov 26, 2025",Listed,999000,X12579100
https://www.redfin.ca/on/ottawa/504-Thessaly-Cir-K1H-5W5/home/148873433,"Dec 17, 2025",Sold (MLS),917500,X12579100
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-1513/home/148874012,"Jun 14, 2024",Listed,875000,X9439792
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-1513/home/148874012,"Aug 15, 2024",Sold (MLS),870000,X9439792
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-910/home/148874343,"Apr 22, 2024",Listed,599900,X9423398
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-910/home/148874343,"Jul 11, 2024",Sold (MLS),595000,X9423398
https://www.redfin.ca/on/ottawa/1248-Henry-Farm-Dr-K2C-2E2/home/148874831,"Mar 06, 2024",Listed,924500,X9430402
https://www.redfin.ca/on/ottawa/1248-Henry-Farm-Dr-K2C-2E2/home/148874831,"May 03, 2024",Sold (MLS),890000,X9430402
https://www.redfin.ca/on/ottawa/1394-Micmac-St-K1H-7N5/home/148875058,"May 20, 2025",Listed,935000,X12158987
https://www.redfin.ca/on/ottawa/1394-Micmac-St-K1H-7N5/home/148875058,"May 23, 2025",Sold (MLS),975000,X12158987
https://www.redfin.ca/on/ottawa/2224-Alta-Vista-Dr-K1H-7M1/home/148876001,"May 24, 2024",Listed,949000,X9436661
https://www.redfin.ca/on/ottawa/2224-Alta-Vista-Dr-K1H-7M1/home/148876001,"Aug 01, 2024",Sold (MLS),940000,X9436661
https://www.redfin.ca/on/ottawa/2039-Thorne-Ave-K1H-5X4/home/148876697,"Aug 14, 2025",Listed,1318000,X12344902
https://www.redfin.ca/on/ottawa/2039-Thorne-Ave-K1H-5X4/home/148876697,"Aug 17, 2025",Sold (MLS),1318000,X12344902
https://www.redfin.ca/on/ottawa/276-Crocus-Ave-K1H-6E9/home/148878171,"May 30, 2025",Listed,1999000,X12184360
https://www.redfin.ca/on/ottawa/276-Crocus-Ave-K1H-6E9/home/148878171,"Jun 16, 2025",Price Changed,1860000,X12184360
https://www.redfin.ca/on/ottawa/276-Crocus-Ave-K1H-6E9/home/148878171,"Jul 08, 2025",Listed,1699000,X12270272
https://www.redfin.ca/on/ottawa/276-Crocus-Ave-K1H-6E9/home/148878171,"Jul 14, 2025",Sold (MLS),1699000,X12270272
https://www.redfin.ca/on/ottawa/1295-Kilborn-Ave-K1H-6L2/home/148878227,"May 10, 2024",Listed,874900,X9427706
https://www.redfin.ca/on/ottawa/1295-Kilborn-Ave-K1H-6L2/home/148878227,"May 10, 2024",Listed,874900,X9426608
https://www.redfin.ca/on/ottawa/1295-Kilborn-Ave-K1H-6L2/home/148878227,"Jun 04, 2024",Sold (MLS),895000,X9426608
https://www.redfin.ca/on/ottawa/72-Jenscott-Pvt-K2C-0E4/home/148878312,"May 14, 2025",Listed,615000,X12147317
https://www.redfin.ca/on/ottawa/72-Jenscott-Pvt-K2C-0E4/home/148878312,"May 26, 2025",Price Changed,599900,X12147317
https://www.redfin.ca/on/ottawa/72-Jenscott-Pvt-K2C-0E4/home/148878312,"Jun 27, 2025",Sold (MLS),589000,X12147317
https://www.redfin.ca/on/ottawa/369-Pleasant-Park-Rd-K1H-5M7/home/148878390,"Apr 30, 2025",Listed,899999,X12111875
https://www.redfin.ca/on/ottawa/369-Pleasant-Park-Rd-K1H-5M7/home/148878390,"May 12, 2025",Sold (MLS),876000,X12111875
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Jul 28, 2025",Listed,1250000,X12310771
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Aug 27, 2025",Price Changed,1175000,X12310771
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Sep 16, 2025",Sold (MLS),1150000,X12310771
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Sep 16, 2025",Listed,1175000,X12310771
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Sep 17, 2025",Sold (MLS),1150000,X12310771
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Sep 17, 2025",Listed,1175000,X12310771
https://www.redfin.ca/on/ottawa/1952-Fairbanks-Ave-K1H-5Y4/home/148879442,"Sep 18, 2025",Sold (MLS),1150000,X12310771
https://www.redfin.ca/on/ottawa/2044-Chalmers-Rd-K1H-6K5/home/148879582,"Mar 03, 2025",Listed,1299000,X11997502
https://www.redfin.ca/on/ottawa/2044-Chalmers-Rd-K1H-6K5/home/148879582,"Mar 08, 2025",Relisted,,X11997502
https://www.redfin.ca/on/ottawa/2044-Chalmers-Rd-K1H-6K5/home/148879582,"Mar 19, 2025",Sold (MLS),1180000,X11997502
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-410/home/148880139,"Mar 14, 2024",Listed,584900,X9429418
https://www.redfin.ca/on/ottawa/235-Kent-St-K2P-0A5/unit-410/home/148880139,"May 27, 2024",Sold (MLS),575000,X9429418
https://www.redfin.ca/on/ottawa/260-Metcalfe-St-K2P-1R6/unit-3E/home/148881831,"Jan 24, 2024",Listed,735000,X9429028
https://www.redfin.ca/on/ottawa/260-Metcalfe-St-K2P-1R6/unit-3E/home/148881831,"Jun 27, 2024",Sold (MLS),745000,X9429028
https://www.redfin.ca/on/ottawa/1077-Richard-Ave-K1H-8C3/home/148883867,"May 19, 2025",Listed,925000,X12157655
https://www.redfin.ca/on/ottawa/1077-Richard-Ave-K1H-8C3/home/148883867,"Jun 13, 2025",Sold (MLS),850000,X12157655
https://www.redfin.ca/on/ottawa/156-Dahlia-Ave-K1H-6G2/home/148884182,"May 30, 2025",Listed,898000,X12185232
https://www.redfin.ca/on/ottawa/156-Dahlia-Ave-K1H-6G2/home/148884182,"Jun 06, 2025",Sold (MLS),950000,X12185232
https://www.redfin.ca/on/ottawa/156-Dahlia-Ave-K1H-6G2/home/148884182,"Jun 06, 2025",Delisted,,X12185232
https://www.redfin.ca/on/ottawa/245-Kent-St-K2P-0A5/unit-204/home/148884444,"Mar 12, 2024",Listed,439000,X9452304
https://www.redfin.ca/on/ottawa/245-Kent-St-K2P-0A5/unit-204/home/148884444,"Apr 10, 2024",Sold (MLS),435000,X9452304
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2403/home/148885671,"Mar 06, 2025",Listed,585000,X12004885
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2403/home/148885671,"Mar 28, 2025",Listed,539900,X12048051
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2403/home/148885671,"Apr 01, 2025",Relisted,,X12004885
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2403/home/148885671,"Apr 27, 2025",Sold (MLS),520000,X12048051
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-204/home/148886107,"Jan 20, 2023",Listed,499000,X9466143
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-204/home/148886107,"Mar 30, 2023",Sold (MLS),487000,X9466143
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Sep 18, 2024",Listed,909000,X9519402
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Sep 18, 2024",Listed,909000,X9454862
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Oct 25, 2024",Delisted,,X9454862
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Nov 01, 2024",Listed,909000,X9519402
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Nov 01, 2024",Delisted,,X9519402
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Dec 05, 2024",Price Changed,899000,X9519402
https://www.redfin.ca/on/ottawa/1290-Snowdon-St-K1H-7P4/home/148886130,"Dec 13, 2024",Sold (MLS),895000,X9519402
https://www.redfin.ca/on/ottawa/138-Somerset-St-W-K2P-0H9/unit-1006/home/148886240,"Jun 26, 2024",Listed,407000,X9438510
https://www.redfin.ca/on/ottawa/138-Somerset-St-W-K2P-0H9/unit-1006/home/148886240,"Aug 30, 2024",Sold (MLS),407000,X9438510
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-907/home/148886322,"Feb 12, 2025",Listed,695000,X11971174
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-907/home/148886322,"Mar 04, 2025",Sold (MLS),705000,X11971174
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2705/home/148886560,"Apr 04, 2025",Listed,699000,X12061960
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2705/home/148886560,"May 04, 2025",Sold (MLS),685000,X12061960
https://www.redfin.ca/on/ottawa/138-Somerset-St-W-K2P-0H9/unit-807/home/148886786,"Aug 13, 2020",Price Changed,329900,1
https://www.redfin.ca/on/ottawa/138-Somerset-St-W-K2P-0H9/unit-807/home/148886786,"Apr 03, 2024",Listed,385000,X9431819
https://www.redfin.ca/on/ottawa/138-Somerset-St-W-K2P-0H9/unit-807/home/148886786,"Jun 28, 2024",Sold (MLS),382500,X9431819
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-602/home/148887047,"Mar 05, 2025",Listed,699900,X12001555
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-602/home/148887047,"Mar 18, 2025",Sold (MLS),700000,X12001555
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2407/home/148887656,"Sep 10, 2025",Listed,725000,X12394046
https://www.redfin.ca/on/ottawa/1510-Riverside-Dr-K1G-4J4/unit-2407/home/148887656,"Sep 24, 2025",Sold (MLS),720000,X12394046
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-1202/home/148887743,"Jun 15, 2024",Listed,898000,X9438964
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-1202/home/148887743,"Aug 12, 2024",Sold (MLS),895000,X9438964
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Sep 10, 2023",Listed,1495000,X6805492
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Sep 15, 2023",Listed,1250000,X9465729
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Oct 01, 2023",Price Changed,1395000,X6805492
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Apr 21, 2024",Relisted,,X6805492
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Apr 22, 2024",Price Changed,1250000,X6805492
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Nov 01, 2024",Listed,1250000,X6805492
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Nov 01, 2024",Listed,1250000,X9465729
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Nov 01, 2024",Delisted,,X6805492
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Nov 01, 2024",Delisted,,X9465729
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Feb 13, 2025",Listed,1250000,X11971961
https://www.redfin.ca/on/ottawa/386-Billings-Ave-K1H-5L6/home/148888172,"Apr 08, 2025",Sold (MLS),1251000,X11971961
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-2507/home/148888303,"Jun 10, 2025",Listed,719900,X12209599
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-2507/home/148888303,"Aug 25, 2025",Listed,698900,X12362376
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-2507/home/148888303,"Oct 29, 2025",Listed,649900,X12487618
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-2507/home/148888303,"Dec 16, 2025",Sold (MLS),640000,X12487618
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-1407/home/148888662,"Jul 19, 2024",Listed,699900,X9448910
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-1407/home/148888662,"Oct 31, 2024",Sold (MLS),690000,X9448910
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Oct 17, 2024",Listed,619900,X9522774
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Oct 17, 2024",Listed,619900,X9460829
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Oct 25, 2024",Delisted,,X9460829
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Feb 05, 2025",Listed,600000,X11957000
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Feb 14, 2025",Sold (MLS),625000,X11957000
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Feb 21, 2025",Listed,600000,X11957000
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-204/home/148889111,"Feb 26, 2025",Sold (MLS),625000,X11957000
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-705/home/148889451,"May 15, 2024",Listed,750000,X9435034
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-705/home/148889451,"Aug 01, 2024",Sold (MLS),745000,X9435034
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-707/home/148889600,"Dec 06, 2020",Price Changed,500000,1
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-707/home/148889600,"Jun 05, 2024",Listed,675000,X9439814
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-707/home/148889600,"Aug 15, 2024",Sold (MLS),668000,X9439814
https://www.redfin.ca/on/ottawa/1487-Morisset-Ave-K1Z-8H2/home/148889603,"Feb 03, 2025",Listed,525000,X11954946
https://www.redfin.ca/on/ottawa/1487-Morisset-Ave-K1Z-8H2/home/148889603,"Mar 27, 2025",Sold (MLS),502000,X11954946
https://www.redfin.ca/on/ottawa/1487-Morisset-Ave-K1Z-8H2/home/148889603,"Oct 20, 2025",Listed,749990,X12472791
https://www.redfin.ca/on/ottawa/1487-Morisset-Ave-K1Z-8H2/home/148889603,"Nov 26, 2025",Sold (MLS),743500,X12472791
https://www.redfin.ca/on/ottawa/2103-Delmar-Dr-K1H-5P6/home/148890169,"May 22, 2025",Listed,1299900,X12166403
https://www.redfin.ca/on/ottawa/2103-Delmar-Dr-K1H-5P6/home/148890169,"Jun 03, 2025",Listed,1199900,X12191815
https://www.redfin.ca/on/ottawa/2103-Delmar-Dr-K1H-5P6/home/148890169,"Jun 13, 2025",Listed,1130000,X12219912
https://www.redfin.ca/on/ottawa/2103-Delmar-Dr-K1H-5P6/home/148890169,"Jul 08, 2025",Listed,998000,X12270088
https://www.redfin.ca/on/ottawa/2103-Delmar-Dr-K1H-5P6/home/148890169,"Aug 02, 2025",Pending,,X12270088
https://www.redfin.ca/on/ottawa/2103-Delmar-Dr-K1H-5P6/home/148890169,"Aug 26, 2025",Sold (MLS),975000,X12270088
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-1701/home/148890273,"Feb 27, 2024",Listed,850000,X9434529
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-1701/home/148890273,"Apr 30, 2024",Sold (MLS),830000,X9434529
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-701/home/148890641,"Sep 19, 2024",Listed,845000,X9457332
https://www.redfin.ca/on/ottawa/1480-Riverside-Dr-K1G-5H2/unit-701/home/148890641,"Nov 06, 2024",Delisted,,X9457332
https://www.redfin.ca/on/ottawa/1008-Riddell-Ave-S-K2C-2J5/home/148891927,"May 20, 2025",Listed,629900,X12162185
https://www.redfin.ca/on/ottawa/1008-Riddell-Ave-S-K2C-2J5/home/148891927,"Sep 02, 2025",Listed,579900,X12375506
